Title_ar,Title_english,Title_ar,Artist,year,Song_url,image_url,cleaned_lyrics,Num_words
 باي باي ,Bye Bye , باي باي ,Wegz, 2017,https://genius.com/Wegz-bye-bye-lyrics,https://images.genius.com/94816d7eea9bec1a28f3266b08fcce7e.1000x1000x1.png, تفهمني محتاج كت وج وعباقره كتير منهم تسلا Tag team وفلوس يفضولي اسبوع 249 قارن خبراتي وخبراتك قعدت تدرسلوا 10 سنين جيت لميتوا يومين مهياش دواره للففتكوا نفسكوا مهياش غداره خليت موضوع صعب مايك مبتنطقوش ضعف بطلع حاجهصح ضغط بطلع روح ببنش اخد مسيبش جثث ارض مسبش نبض واخدكم رايح جاي 1 2 بيت مرضي تيفود لاينات قاسيه ساحلكوا اسيا مطفحكم Thi food حسره فات قرن ولساك بتفيك جاي شايدي بقتحم بجراه وجزمه هجمه منتظر زيدي سككنا مش كه رءتنا بتطلع مبسم عايزنها بيف نقلبها ميتم عمامكم بتفرق مايه مدفن Sky dive انتوا بتمشوا بيت Scifi لوحدي سايفر افلامكم عني جرندايزر وماكجايفر ببزوكا Die hard  Bye Bye,107
 كاش ,Cash , كاش ,Wegz, 2019,https://genius.com/Meno-zein-cash-lyrics,https://images.genius.com/3b9b0e911fcf3bcc8c4ca8b340598638.900x900x1.jpg,  مينو زين طاير سما باخد نصايح دهب دوس لعبه قدها وقتها Haters  نجاحي كتر شغف حاجه وليها هتغلط هتدفع تمن هتدفع تمن Worki g Hard The ly Way عليت بحمد ربي اداني اكتر اتمنيت قلبي عمري خبيت واكلين ساحه ويجز مينو زين اصحابي جامدين Game ماسكين  Mo ey  Fame  Im Getti g Hurts Every Day  Yaaa Yaaa  Music Makes Me Escape Fake Perso ality ت Shame دوه لازمه مينو زين بيحسدونا بنسعي بيحسدونا بنكسب بيحسدونا كاش بنكسب حب ناس بيحسدونا بنسعي بيحسدونا بنكسب بيحسدونا كاش بنكسب حب ناس,88
 كوزمو و وندا ,Cosmo w Wanda , كوزمو و وندا ,Wegz, 2019,https://genius.com/Wegz-cosmo-w-wanda-lyrics,https://images.genius.com/3159b79d1808b2c1a08a0d0558b90f57.1000x1000x1.png, مقدمه فايڤ كوزمو ووندا كوزمو ووندا كوزمو ووندا كوزمو ووندا لازمه فايڤ يحققلي احلامي كوزمو ووندا Beatاتنين يجيبولي  Grammy كوزمو ووندا ايه كوزمو ووندا وندا كوزمو ووندا وندا كوزمو ووندا وندا كوزمو ووندا  ويجز نفسي كتير نفسي حاجه سيبه برو بليز عه عينيا عملت عليا ودعتك مصباح شبيك لبيك انزل طلبات اخلص اقساط امشي مش متداين نجوميه وبتاع بطلب كرفان حضرلي صفقه شرابات عصايتي سحريه نحلوش مطارات نكته ابقي فوتيني مزه ابقي كلميني رزمه ابقي اتجوزيني نفسي كتير ابقي جيبلي,80
 ده و ده ,Dah W Dah , ده و ده ,Wegz, 2019,https://genius.com/Wegz-dah-w-dah-lyrics,https://images.genius.com/8cef1c92aeebfab7affe8c1262a638b6.1000x1000x1.png, نجيب وده اتنين اتنين ناخد وده مش مقاسي اصلاً هناخد وهناخد تاني صح عندك حق ممكن اتخن ممكن ممكن نجيب تانيه ممكن اخس هات مقاس اصغر هات تلاته وده وده عايزين وده وده لازمه ويجز نجم عايز وده وده وده وده محتار اختار وده وده وده هاخد وده وده وده وده وده وده ناخد ناخد حاجه ونسبلك شغله مش هتساع ساع ساع ساع ساع اسامي مش بتتباع باع باع باع باع وشي راءج مشاع شاع شاع شاع شاع اقول فاشل يقولي واء واء واء واء واء  ابيوسف طريق طويل ودوست قسمها حق نص ونص نصيبي لوحدي بقطع واقص كبير Boss رص كتير عينك ارض ماتبصليش ماتبصليش دافع قلبك جاكيت دم قلبك باخده ببلاش صوره تتاخد ببلاش ولك رجعه رجع رجع شكلك واخد واخد مست مست مستفز تقوم عوزت افز مستبد بوستر اجري قرد اقوله موزتك شد مجتش قلبي قلبي رغم نشنتي شنتي طلع فيندي طلع دنيا عه مدينتي و عه عه بضرب اباتشي اضرب بتضرب مجتشي اضرب مبسبتش فيرزاتشي فيرزاتشي,160
 دايرة ع المصلحة ,Daira 3almasla7a , دايرة ع المصلحة ,Wegz, 2018,https://genius.com/Wegz-daira-3almasla7a-lyrics,https://images.genius.com/3c7ab628dac7eee61275b6f5206cfdd3.1000x1000x1.png, مقدمه ويجز  oxx Yeah لازمه ويجز دايره مصلحه دايره مصلحه فاكر تقدر تاخد مني حاجه تبقي مجنون ع مصحه  ويجز تحت عشرين واديلك دروس حياه صاحبنا جناه وزملينا اشقيا بيعمل يتشاف ناس رياء تواجهم حصل يقولوا ابرياء ابرياء يقولوا ابرياء Wait كلميني اتناشر دنيا تروق كلميني اتناشر ضلمه تسود دريانين دنيا وعارفين اصول مشغل دماغ تيجي عندي تفوق كلنا ولاد ناس نزاهه نعاملوك واتربينا سوق وبرضه هنعمل فلوس هنعمل فلوس غلطاتك بتعلقها شماعه ظروف,74
 ضاربها طبنجة ,Darebha Tabanga , ضاربها طبنجة ,Wegz, 2019,https://genius.com/Sadat-el-3almy-darebha-tabanga-lyrics,https://images.genius.com/b21995bb3a2c4495dd1e582646bf67a5.1000x1000x1.png, مقدمه سادات مبنهزرش شباب تتقدرش مبتحسرش قلبي صخر تكسرش مبنهزرش شباب تتقدرش مبتحسرش قلبي صخر تكسرش لازمه ويجز ضاربها طبنجه مفكرش عشان ضاربها طبنجه ضرب شورت زميلي ساحل بحر احزان ضاربها طبنجه ماسي جات مقاسي فانت تلاقيني زعلان يش بينكم فتلاقيني ضاربها طبنجه ويجز ماشي ايدي چوان وان خربان بان ماشي ايدي چوان وان خربان بان سادات عامل دماغ مش شايف قدامي بتلخبط اسامي شارب سيجاره مجنناني ماشي رجليا مش شايلاني شارب سيجاره مجنناني عامل دماغ تايه داري حياتي بلعبها اتاري خلاص وصلت لڤل ضربها طبنجه سرعه فيراري ضربها طبنجه سرعه فيراري,92
 دموعنا مالحة ۲ ,Dmoana Malha 2 , دموعنا مالحة ۲ ,Wegz, 2018,https://genius.com/Wegz-dmoana-malha-2-lyrics,https://images.genius.com/9d85b9e647a838d8decfcbd63b55c68d.1000x442x1.png, ارمي قبرك ورود ادعي جيلك تعود روحك بتطوف بتطوف حساك موجود ارمي قبرك ورود ادعي u2005جيلك u2005يا تعود روحك بتطوف u2005بتطوف حساك موجود اخوك كءيب u2005 كءيب يفوت تنسيك متنسانيش لسه عشرين مش شايف موت بعيد بنسي بحشيش صاحبي كلنا بنضيع بسهوله بتجيش حرام تغنيش طاوعني تمشيش راجل تبكيش مفتكرش اقلب دفاتر انبت نفسي حاطت بينا حاجز اوعدني متسبنيش اوعدني تفضل فاكر ابويا ادعيلك غايب واخد حريتك طير هوا هنتقابل تاني حاجه وقتها دلوقتي اقول وادع واستناك واعد نبقي سوا واخد حريتك طير هوا هنتقابل تاني حاجه وقتها دلوقتي اقول وادع واستناك واعد نبقي سوا,95
 دموعنا مالحة ,Dmoana Malha , دموعنا مالحة ,Wegz, 2018,https://genius.com/Wegz-dmoana-malha-lyrics,https://images.genius.com/1c3e1d9169832597a6cf17e07bff9e16.1000x1000x1.png, ياما دموعنا حه سامح اخويا وصبر اخواتها ياما دموعنا حه ابويا ادعيله ومتنساش رغم صغر اصاحبي شلنا اكفان موت ناس اصغر مني ومات مره جرعه مكملناش مش مره يموتلي اخوات ياما ماتلي اخوات ياما منسيناش اتعظنا وتوبنا مات رابع تنشف دموعنا خدودنا وشوش جدودنا نسمعها يارتنا كنا موتنا دموعي شقت سكتها خدودي u200eوانتي شايف دمعه حه تانيه فعين اخوكي u200eلولا ذنوبي فديته بروحي u200eجنبي عيل بيس بتموتي ستي بتقولي اخوك فردوس اتخطف نفسي تقولي هيموت ولطف اعتراض راضين حصل اخواتي ماتوا حقوش عيب غلط جسر اصاحبي بحلم فوقني يارتني بشرب دلوقتي عايز حاجه دوقني نفسي ضربه متحوقشي,97
 دوجو ,Doggo , دوجو ,Wegz, 2019,https://genius.com/Wegz-doggo-lyrics,https://images.genius.com/2320d4035b63274d5c73c554135f5f13.900x900x1.jpg, بيرك مره توتي احلف طريقه عمل تراك دوجو منزل اتنين ياه واحده شغ Yeah سعودي Beat6lack Beatانا Sick Sla g هراب لحد كندريك يبات ورديان تلات سبعات واكل امسيز شبعان Feature Future مش شعبان Feature شباب نص سوا عندي نص سوس عه عجل حرام ديني ندكوا Beatمش كينلي Wharrup cous سكتهم مطبات Beatلو  Beat چي توتي هيقعوا مظلات فاصل Ha ds motherfucker يعني طلعت عيني اديك اتنين كمان Yeah Yeah,70
 دورك جي ,Dorak Gai , دورك جي ,Wegz, 2020,https://genius.com/Wegz-dorak-gai-lyrics,https://images.genius.com/461173d522693fccba9e7a10516ec7e3.1000x1000x1.png, بحور حرام غطاس مظبوط اصفار لازمه اولي بفِّتنا تعاشر مظابيط سُمك شعره مصابيح مصابيح ضباع بسعر مقاطيع u2005انت u2005بابا u2005مين طب مين مش لون u2005ما نتساويش ما نتساويش لحمه نيه تستويش ما بتستويش قلِّبت حلو نسكويك نسكويك Beat صدري واسع واحتويك Dam  Beat شغل شغل حق صنعه Dam  Beat ديّه طلقه Dam  Beatشَم افارقه حركه بركه Dam  Beatوشك دواسه ادوس تكركر Brr Beat تلفزيون وع ثبات Skrrt Beat Beat فيكوش رجا فِي اكشنات Skrrt Beatانتوا رفوف شماعات Skrrt Beat نص تراب ونص بيرم ورديان Dam  سني صغير عمري قصيَّر اهممم طفوله جافه اتغيَّر اهممم حافه وراسي متحيَّر اهممم قاطع ودني بايدي مايَّر اهممم غز سهرانه اهممم مش صيدتي سكرانات اهممم مصرف احصّ كعوبي نايكي وغدارات Beat اطلّع شقيه تطلّع غبيه Dam  Beat عب غز  عب سبعوميه Dam  Beat اتمرّن يابا جمهوريه Dam  خمسه ورديانجيه وخمسه متراسجيه,136
 العين ,El 3en , العين ,Wegz, 2017,https://genius.com/Elsayed-agamy-el-3en-lyrics,https://images.genius.com/32c3e04402c0db00b2a2c7a9df1bb3f1.1000x1000x1.png,  ويجز بتشوف بحكي حكايات للارصفه مش كداب وبنتشارك صفه طول عمري حاسس رضا مبترضيش عاملي عظه محدش مهتم محناش حكايه اكرهيني صيف حبيني شتا ساندين عليا حيطه مايله تهجرني شهرين متجيش تقولي ازيك بغني عني دايماً اصلي بحبني اناني واحب نفسي اكتر اقول نرجسي تاني شوفنا جزء ناس مشفتوش انت مشفتوش مشفتوش بنميز ببصه وشوش وعادي بنحس وجع اصاحبي صاحبي ومش شايفك جدع اصاحبي u200eمش مره معنديش مرتجع مقبلش نجس زم اصاحبي بتاكلوا بتخسوا سجاير لساني بيتاقل سبايك بتامن لناس ميتامنلهاش واسيبها بتلف دواير بتجيني بجيش اغزو افكارك بليل ايدنا مقصات نقطعلك حيل مستكترين عليا غلط محدش غلط عيب,99
 البخت ,El Bakht , البخت ,Wegz, 2022,https://genius.com/Wegz-el-bakht-lyrics,https://images.genius.com/3a1cbfcebd3e43bd13b1728e7d4b93e5.1000x1000x1.png, عيني جِدي وتقيله مش تقلانه  اتبخّر سحري ومش باجي فكرتشي وب بابا مش ملكي ولا باجي ها بلعب بخت وبعدين تها ورفضتني استغربتها اوم هيبتي حبيبي بضحك خيبتي ثبات وهزّتني فات سحري مش باجي جات سيرتي مش ملكي كلام تشوفني عارفني صعب ومش مفهوم كلامي دبش ومش موزون بتحب مشغول شوفتوهاش يلومني ملاك برء مخدوع توتر مهزوز اذاها مرفوض قصه حبيبي فيدني اذوك ياما حبيبي سيبني اخلي جاي ورود وشموع يتغنّ وبصوت مسموع قصه حبيبي فيدني اذوك ياما حبيبي سيبني انسيك دموع اقدرش اسيبك موجوع,85
 الدنيا ماريونيت ,El Donya Marionet , الدنيا ماريونيت ,Wegz, 2020,https://genius.com/Wegz-el-donya-marionet-lyrics,https://images.genius.com/fd8a88bffa92c560f7dff9274453a077.720x720x1.png,ويجز صاحبي دنيا ماريونيت اسمر ومجنن لافف عليهم روليت روليت روليت وادور ادور ادور ادور ادور ادور بقولك غمزه غمزه همسه همسه بلعب بيكي وبكسب بكسب بكسب بكسب بكسب ديسكو بول اكون فجوه شارليستون نجم مكجول كجولوه حبي ناسوه ببيع واشتري اثبت زهقت اشوط كجولوه حبي ناسوه ببيع واشتري اثبت زهقت اشوط فيا بتعيبي اتمسك تسيبي سيبيها ترضي بتيجي ساقعه وسمعت ارض ايدي ومش زهقان بنتكلم قسيتي قلبي ببرودك ومش حسن حسني محبتنيش يبقي مبتعرفش تحب محبتنيش يبقي حلو منغير انده مبتسمعش اعشق عينيك مبينفعش اديك حاجات تقسي عليا وبعده عينيا,91
 الغسالة ,El-Ghasala , الغسالة ,Wegz, 2020,https://genius.com/Wegz-el-ghasala-lyrics,https://images.genius.com/365a120eff860e30fc8c90bf3cebcf38.1000x1000x1.png, بتمشي زمن محشي طاقه وعندي امل عبقري ومثير للجدل راسي رافعها للسماء بتمشي زمن محشي u2005طاقه u2005وعندي امل عبقري ومثير u2005للجدل راسي رافعها للسماء بتوديني وتجيبي دارت u2005 غس بتشتت وافكاري بتصارعني u2005ك عاده هنحل u2005وهننفذ جوه u2005 صاحبي وحده ه ه دماغي طفل u205fو u205fراجل u2005عجوز عندي u205fشجاعه اصارع نمور نطارد u205fحبي هدوء مرشتني u205fمرشتشي هدوم غسلتني دنيا دموع نقاشات u205fساخره u205fع سطوح هموم u205fمن تكسر u205f ضلوع طريقنا صعب وبلا u205fرجوع بتوديني وتجيبي دارت غس بتشتت وافكاري بتصارعني u2005ك عاده هنحل u2005وهننفذ جوه u2005 صاحبي وحده ه ه بتمشي زمن محشي طاقه وعندي امل عبقري ومثير للجدل راسي رافعها للسماء بتمشي زمن محشي طاقه وعندي امل عبقري ومثير للجدل راسي رافعها للسماء,114
 الصيت ولا الغنى ,El Set Wala El Ghena , الصيت ولا الغنى ,Wegz, 2019,https://genius.com/Sadat-el-3almy-el-set-wala-el-ghena-lyrics,https://images.genius.com/5657cf1f616ef81ba7385d8869a067fa.1000x1000x1.png, لازمه سادات صاحبي صيت غني صيت غني صاحبي صيت غني صيت غني  سادات مش لازمني فلوس صحابي جيوبي معرفش اشيلني بيشيلوني بسمعها ومني خيري صده رده مش ذنبي غيري فاشل صيتي مسمع بره مش حب ناس معروفين احترام كنا برمي للبحر وعلي صح لحظه وضحت يبقي صيت غني مقطع تاني ويجز زميلي مبسوط طول فجيبي فلوس اشتري نفسك دنيا حظوظ صاحبي دنيا حظوظ زميلي مبسوط طول فجيبي فلوس اشتري نفسك دنيا حظوظ ليله اسطنبول Beat sky pool  Beatسهران sky roof صيت غني بنك نوت مش صاحبي صيت غني صيت غني صيت غني زميلي دايره كاش كاش كاش معروفه زمان مفيش حاجه ببلاش زميلي دايره كاش كاش كاش معروفه زمان مفيش حاجه ببلاش بتقولي سانده بتكدب تصدق تصعب عليا تك مبني بتقولي سانده بتكدب وتصدق تصعب عليا تك مبني,128
 اليمامة ,El Yamama , اليمامة ,Wegz, 2019,https://genius.com/Wegz-el-yamama-lyrics,https://images.genius.com/80c77834e47b5601b5c150820e04022c.1000x1000x1.webp, حيدي عيونك بيشدوني وصيادين روحي تساويش بنور دراويش لازمه تمهيديه يمامه يمامه يمامه تبعد عني واس نفسي سماها يمامه يمامه يمامه تغيبي ياما وزي عاطل بستناها ليلي ليلي ليلي ليلي ليلي ليلي وسع دايره ليلي ليلي ليلي ليلي ليلي ليلي وسع دايره تعوزيني تناديش تلعبيها سيب واسيب مخي نساي بتنسيش بنور دراويش اوكيه مفيش بوكيت ومش مفيد اوكيه حفيد بيبي كينج ليلي بيبي مارلين بقراش تاريخ عندي علم دنيا سايعه غدارين زيي تاني متلاقيش I k ow iggas theyd die me,81
 الزار ,El Zar , الزار ,Wegz, 2019,https://genius.com/Wegz-el-zar-lyrics,https://images.genius.com/5988d48bce3dd276bb94050357cec08d.1000x1000x1.png, روحنا وجينا شاء شربنا ولبسنا شاء خمسه علينا شاء BeatDJ Totti u2005علي u2005 انتاج روحنا وجينا u2005شاء شربنا لبسنا شاء خمسه u2005علينا شاء ايدي تقيله باباي كلنا وشربنا وباعوا رخاص يادي عار دب طخ اسقاط مفيش اخطار تحطوش تشيلوش اخصام اصنام مانسلوش نسيبوش مانحلهاش حطام زمايلي واعداءي اتنين كتار ماما ماتخافيش اشرار جته هدوء ودماغي زار لساني بيلعب جودو وبيضرب نار جناه عاملنا اشرفها مشينا واتغربنا شارع بدينا مشينا وانطلقنا عندي طاقه اربعه وعشرين ضعف طاقتك شء معروف متس بطاقتك,80
 انت عبيط يلا ,Enta 3abet Yalla , انت عبيط يلا ,Wegz, 2018,https://genius.com/Ahmed-figo-enta-3abet-yalla-lyrics,https://images.genius.com/0fe3760b6d5b749a16b091a4a71ceb29.1000x1000x1.png,  ويجز قيف كلامك جيبك لوحدك تسدش سيد شيبه بطرحك ارض مطرحك انكتك واتبخر حبيبي زءبق حبيبي زءبق  ك بقولك صبر يحلكش رجلك قبر عاملكم اجراس وبدور ضرب  جايلك لازمه مدني سكر غلي ومنين هنجيب سكر قلدوني وراحوا يغنوا بنفس منتج نسخه جت سوسته مقطع ثاني فيجو سادات ويجز اتطور دخله واسوح تعلب شادد بلاستر مش شارعك مج استاد فريقي ملعب  حل ايدكوا دلوقت بتبكوا زمان سلكت كنتش سبت كنتش هنت هبقي معاكوا كنتش دلدلت رجليا فرس بتاعكم وركبت حقيقه فعل فاضح طريق بيقولوا قمه يجوش شارع ايدي مغرفه اقلبله مواجع وقتي بفلوس ساعتي بسبع عقارب ماسكلي عصايه دولسيكا وبيحارب Beatلساني للارانب Full ca موسيقتكم قرف بتلم دبان زميلي  دنيا سمعاه زميلك شايفه قدامك جاش انتوا كنتوا بتقولوا مج اصوله مش شايف مج حبه  جديدكوا  واتركن شباب شباشب وحبت دكن اتخن فيكم سلم نمر كنا بنركب مكن,136
 عز العرب ,Ezz Al Arab , عز العرب ,Wegz, 2022,https://genius.com/Wegz-ezz-al-arab-lyrics,https://images.genius.com/6c4edac9d9aa8b35ce84ddb303cdfb9a.1000x1000x1.jpg, ادري حبيبي ومءمن سعي يغير مصيري رميت بحر يشهد بتعوزني تلاقيني بطل مواجهه وشعبي مستنيني جسر بحلم تع شوف شغل سما بلمع ومش مستني شكر وب ظبط كوره بغني بقول قلبي كوره تسمعني لازمه حيوا يجمعنا عاش يفرقنا غنيها وسمعنا حيوا عباد حيوا يجمعنا عاش يفرقنا غنيها وسمعنا حيوا عباد عز عرب تع شوف كرم عندي كوره وهدف عندي كوره وطرب عز عرب تع شوف كرم عندي كوره وهدف عندي كوره وطرب حيوا مرحب شباك طارحه عرب ترعاكي فرحه سدد اشوف اقول شاء قطر عباد يجيبهاش ابط وفلوس مدفوعه بحضرها بشر هتشرفنا هنعرفها,93
 حقودين ,Haqoudien , حقودين ,Wegz, 2018,https://genius.com/Wegz-haqoudien-lyrics,https://images.genius.com/a47f83e11e1d76976f2e73d776b1d662.1000x1000x1.png,  ساعه بتفرق عندي بلاغي بتقل مترنيش دلوقتي دماغي شغل مش بحب لعبه جون علبه فجاه خازوق حاسس لوحدي مش لاقي فوق مش لاقي فوق مش لاقي فوق مش لاقي فوق Wait هشرب افوقلك مش حلو مضطر اديلك مهله جمب اصحابك اسطبل مليش صمت وفاشل صبر No vale calmatevi So egizia ato qui وصلتله مستنيه يجيلي تاكسي نسب بدايه نسب مكسب مش بتكلم بعمل بتكتم بلعن ثابت بعلي مش شايف فرق تبقي اعمي محدش يعرف حقيقه خبيت ابتدوا هقسمهم نصين هقف استيدچ واسمع اسمي Rockstar rockstar rockstar مش شايف اخصام اقزام Beatكل دولا Fake مش ابط هيجي وهلبس رولكس ماظ هيجي وهسمع شغلي بابات بكسر فيكوا نسب انتوا اصنام بكره هري هحط هاند فري هتدفع فيديا متفقين فيزيا بنمشيها بقوانين اسامينا مرميه طريق طريق مكتوبه ادراج وعلي طريق,127
 حتتك بتتك ,Hattatack Battatack , حتتك بتتك ,Wegz, 2021,https://genius.com/Wegz-hattatack-battatack-lyrics,https://images.genius.com/6580b13571637509dc4eb9f1d8e2786c.1000x1000x1.png, تضربش ضهري اخوتي ضهري Beatانتاج محلي  Flow مصري بصيت ساعتي مش u2005لاقي u2005ساعه باجي وقتي u2005كاني اذاعه عمره لك مش u2005بتاعك اسمع بريحهم جاي ناوي بولعها ديسمبر حَرّ مفيش خلق لكر وفر ملكوش u205fارض u205fيا u205fاخي ملكوش بريحهم u205fجاي ناوي بولعها u205fفي ديسمبر حَرّ مفيش خلق لكر وفر ملكوش ارض ملكوش حتتك بتتك تجبش سيره اكمني بشرق ارفع سلاح اعملها مشهد اضرب مشاع اقلبها عزا حتتك بتتك تجبش سيره اكمني بشرق ارفع سلاح اعملها مشهد اضرب مشاع اقلبها عزا زميلي بدون حَرق Beatده Flow مش BeatDe Flue مش برد جاي جلد عرفتش فيكوا فرده ساده رقم مخده زميلي حياه مش هتجاملك زميلي ريتني بريح قدك شغل حَرق زبون برز Beat Drive By ماتوري سحب شد نضارتي خشب بينشوفشي خوذه ناسا بطير بجد,122
 حواري ,Hawary , حواري ,Wegz, 2019,https://genius.com/Wegz-hawary-lyrics,https://images.genius.com/a79b88c33ea246e7f6f1304dd48a1d5e.1000x1000x1.png, Yeah Yeah حواري بتربي دنيا بتعلم غلط بيندم صحاب بتسلم خوان يامنه بيتسم نعيش بذنب بنرتاح u2005لون u2005 متامنش للزمن ابط u2005بتكتف مسكنا مايك وفلوسنا بتتستف اترمينا حاره u2005اتناشر سنه عيشه غداره واحنا بنستكشف اخصام نجريها وغربان تجرينا موت جاري وجنبينا زمم اساتك يرينا نبيع دنيا ونشتري فيزا مش شغله بنيجي اروح بيها عيني يحكموا فيشك حساب عامله بايدك اسمي بيتذاع محدد اقصي ارتفاع فيش مج  فيش اتساع دنيا بوشين لابسه قناع سقف طموح وده اقتناع مش بهاب مش بخاف فيش اقرب موت ومش باقي دنيا طرقين قطر بيفوت نبيع برشام نبيع بايع دنيا بقولهم شارع مش دايس كيميا اتربينا بحديد نتوبوا ونمشوا سليم نسيبوا فءادي جليد متاخر جاي بريد تقعد وبتستني فيه تستنانيش نجم ومقطع ورديان بتكبر ورديان ساقطه فنان لقطه نخرط بلطه كيس ونص شنطه احزان فرح فيش شيء يتشرح ياكل متسرطن تصارع مرض بغير واقع كره قدم تعملش صوت فيش صدي رحله بحث لضي فيش حلو طبق نفركوا مُر فيش طبق فيش حلم واترفض نص احمر يترفع وجروحنا مش بتداوي فيش حل اتاوه حاولوا ومش هنتساوي بشوف حب ومش ماسك صحابي صيفهم ساحل اسيب يتنازع بضرب واجمع صحابي اتنست بتتجاشع بتتجاشع,184
 حورية ,Horeya , حورية ,Wegz, 2019,https://genius.com/Wegz-horeya-lyrics,https://images.genius.com/eb14158520be9b96116c39a7b0601023.1000x1000x1.png, صحابي ه مفلس بصيع عمري حسيت عمري بيضيع طبيب نفسي جروحي مصاب مصاب مش u2005وحيده u2005قلبي بيصيع راسك مسمم u2005عايزه جديد عامل حاجز تعديش مش u2005ملاك شيطانه كفاكم هزار طمعانه فيا لوحدي مش قادر اسيب u205f باقي u205fعشان u205fبحب اكلبش مش u205f اتكلبش مش u205fانا اتمنتج بيبي بطل فيلمك سوبر ستار تبكي مخده بعمل ماده قولتلها اتلفك يبقي بتتصدق نفضل نتكلم ونهرج ونصدع نحب ونتجرح ونتصاب ونقرر نودع نودع لازم تمشي حرب تبتدي ما تبتدي مش واجعني بايع بتشتري بايع وادفع تمن فاضل فيا مش كتير اعيش بدور واموت مش لاقي تفسير اعيش بطاوع زمن بكره احلي وربنا كبير اتربينا شقا وكبرنا بنس شيك,104
 هصلا ,Hustla , هصلا ,Wegz, 2020,https://genius.com/Wegz-hustla-lyrics,https://images.genius.com/fb69cbabc6056d97469dd73efad50e5d.1000x1000x1.png, نز نخلص عاداني ومتوترش متكترش نقلوا منقدرش تستغرب بتشب تشب ومبتوصلش حكاويكو فسدانه بتمغص بطني وانتو اصلاً ويجز ريل هصلا اشتغلت لحد ولي اتغير اصلك فلوس بتجنن كفوف بتعبي للوشوش قولي منين تصفي قلوبكو مرجوفه حسد تصدا نصدقكو تكو لون رجوله اسمر منحلش عقده تحس شيء ناقصك مفيش نقطه عيشتكم حسره علمنا عليكو وعلمناكو تفتح تقول ارنب مفهمش باكو اتفاديناكو وانتو مصميين تت اعرف ف جيبه كام واجيبه شباكه جدع يتزف طيبين ماتوا باقي بيتلف ليكو جاعوا خمسه كف عشره ع باعوا عشره خانوا خنافس مش بيتدانوا نز نخلص عاداني ومتوترش متكترش نقلوا منقدرش تستغرب بتشب تشب ومبتوصلش حكاويكو فسدانه بتمغص بطني,102
I Don't Care ,I Don't Care by TattooTwon (Ft. Wegz - ويجز),I Don't Care ,Wegz, 2018,https://genius.com/Tattootwon-i-dont-care-lyrics,https://images.genius.com/7a51152a9f269fec08d43c0e33fec0a5.1000x1000x1.png,I ’t care Me familla go ’ share Police police police air They say always wi g it’s ot fair We ’t care yeah داخل حصه بسيجار كوبي كيس ونص وزنوحي مش طيب مش نوبي مش مذيع مش بداري عيوبي ويجز طوان نعملك مزيكا ورديان تسمع امريكا بلاش تجيلنا سكه هنشيلك ازميلي بنكافح منتخب بلجيكا ٢٠ k تلاقيني باقي بابا تراب مصر وانتوا ولادي اروح ليله ارجع بجراب زهقت اقولها بكام You k ow I ’t care familla go ’ share بنتهز فرصه مبستناش شغ بحق مبتمناش برا حياتي مش سلكان ورديان مشقي ليل بفه مغيرنيش شغ اخضر مش لوحدي اخطر تغلط يتقطع نعملوك ونعمل لقطه موسيقي بكتب تاريخ حطين كوز كودين بوكس سايح بوتين بوكس جهتي ميجيش دوق بوكس حقيق زمايلي جامدين راسي سرير زميلي عصير رز حشيش بعملها ورديان يسمعوها باريس,133
 كان نفسي ,Kan Nfsy , كان نفسي ,Wegz, 2019,https://genius.com/Wegz-kan-nfsy-lyrics,https://images.genius.com/db37fadacac830ad3951dd7f8a7bbdcb.1000x1000x1.png, انتاج Dj Totti عايزاني احكي ومداريش مداري سراديب شايله يز تعرضلك كوابيس نفسي u2005استني u2005مفيش كتير نفسي u2005ساعتي متمشيش متمشيش نفسك مسبكيش نفسي u2005متبكيش نفسك مسبكيش نفسي متبكيش عيون كتير وكلام كتير مفيش غيري يس اجي دغري وصريح يفتكروا كلامي فوازير كلامي فوازير مش عاجبني بتتقنعر وتزوم بتهلفط تتربط وتفوق ادوسلك سلكه بتدعكهم وتشوف بتراضي دماغك بتفتفت حبوب مداري سراديب عايزاني احكي ومداريش شايل يز تعرضلك كوابيس مداري جوايا سراديب جوايا سراديب جوايا جوايا سراديب,75
